puuid,games,wins,winrate
s84sgqVEiWLLvMSyaGitCS65fTj7-mKZibrMemcX9ygfnsKeufgdXTZ_aOrF23dGv6LKFyxMjjuZXw,1,1,1.0
s9Ank-PnvMz8C_Eqw8ZVGsJmVum8nzd4UQ5aqbTZ25LI9gAn52FdUnE_7SiHJsg3--JosbuseIranQ,1,1,1.0
s9oYHh-Usw2o8MT7Km35oUahkndxQ5ybbWGrNXDd1_GA5X9uzqE6kf0TR0vlWGph5JfHp9vv2c4yTw,2,1,0.5
s9w49hs7s3qNPk3laXyVbTBIR7LuSr6XSrUcaKuEYyNomMqbIKN-ddWRbRYJpDxlc5exz9iBLT3Mfg,1,1,1.0
sBiICMLkw_8IvPK-Q_z3LwFo-1KLP5qQ7JcwIkjKB2CHq7uDQyCbQagIiR9i2Oy6kTiabm8dQhqiIQ,1,0,0.0
sCNmXEC0LoNw-fJ16KRexMjbzzvaNVDy5h9yuBdMjFkzRI6ZeAj6jyhCCBwLALWx6zpX-tKP42Kmhw,3,1,0.3333333333333333
sCYJ4D6Wb8FDkuMHcTomwr39vboZmEYp0Tr7jayZ8LH6_UpQN43FDYQEfaPsr7-dUQzO2N1RLcw6_A,1,1,1.0
sCxHECxVfV2lYw8EC5f84_7lwvu9HtXboF2qd7viwwxrKKJLed-JC8U8BVtr0tkoWd51iTByc1qgdg,9,0,0.0
sDOSO8Uw43I6csBbf9gVhT17eW5Rv36Qj4AwSfi9aqqKvyABpJKLB3K1FsFvh6kTw3TK8ipU2rwi5Q,9,4,0.4444444444444444
sE178kubxBGKmUowJPHp90p2Aq2PkR6pLCiJowlUeIMRUub8pWz9jTOtKXcw032OTkZozq-c5wtgqg,1,0,0.0
sF-XQMnQ6O6ispbuLrMJnwSBtfiyLWYA3wcALkX_gwz8URT0U4vGu7UnXyrkrU30ek5qxAgZQPvy-Q,1,0,0.0
sHm0XIWgelFSQeSbj-urobmljv0mMtHPqThmb1TSm6fD-ZgwtboxUbFnR8WWtkbDmVTzIMoUEXOezw,1,0,0.0
sI2lDe47JzSP5xh2YRSAEE9_sqx8-abkUuiDdY3tAfMIhL5FqgKLWHQYhq2NZr_D_z3J2T8bIIfOrA,1,1,1.0
sJi6JdY48Dfgw4rp_LAUetnmRrqx_vWlOdtpnabsY2PCm2vS-nEza7P0C4zM7cgSuKRKWKuZiHnDpA,1,0,0.0
sK1XrbWvHNPmjDY8L2DlAdJ1jKuFeD-5faG2OU6K3T3OITDaH0L18qeUtj0t9qZNOBrmv04TqBuzTw,1,1,1.0
sLKTc0YXUpWpWRHEVhwW9wPqln4iNOSgyo-26dPQhLnaCHcApSOPYiP-f3rFPJDp0m-aUmWG81nvyg,2,1,0.5
sLS61wKbjCA-ulun-zpkP8NJR8N3XUYDDq-JnueCNsrIjQpAcOePEmNWwuwoJua-zGQGbPUjtjvwEQ,1,0,0.0
sLVfcUdGDMq-mORKISECkCOuhM6abxpYRLtXBL65XwTsAzvm0sLozXGwfX_DOi5kE8LGMTtQtrZO2Q,1,0,0.0
sLVlmVwmGpLrUreAEdsaODlO-6hE-4mbt8yWvw4iWJAtsupWsq3g1o_I6R6d1XPnpkqdq4k4DnRFgg,14,9,0.6428571428571429
sLpwZ6bAO7H6WmtvcBAT4wYIVCY4PGmpsoJb6kxcizlSmZJvf3lR5SQ6_I_JndbxqRspoV4QMEqTwg,2,0,0.0
sM2EYdWonFSPkDicgh_QgHi6nvJYLEi6Abm0OuO93anz1GfBwn5OjWq0GaaGmcyCtlc3Dn4WwEKOJg,1,0,0.0
sMXtO5M8k_paBO6841w7KCq4ziU8elK99sbL-SmpAK2x4heCokge2jsxA-CTUf94bYal2pSmKfUYow,1,1,1.0
sMq1RCW73dPmE9L5REV_wPZdFya1uPVZX7in2ccOa_RFl7Ri9qMKFVEWFUZtTtjRo7YWAE6hXghshg,1,0,0.0
sNjs3n_aPDcoenMLo7iN8v2n4omRXGanNDrqtP4ZDTf1p3m7v9XX_i2ygxFVhLAtVN1Zbu4RfFoZhw,1,1,1.0
sOVOtgb4hp86Qh-2eZT3IUllELCqOK39a_UuUQWh1aVJD6UjQH5vIcIYX6PQz6w6TlQcl46tWe2hMQ,1,1,1.0
sOiIByhXhAkObyZWkozgZ8ugQ2Mq6Ja1dKcclVH-QcdT3hse_dA2YgVyxXp74ANShpQTRgXBKUP0AA,1,0,0.0
sOkV5fdC4KAEjtnc787UQ0Iu74gCRncl8kDd4-KwhgEodtlbIw9_s7LHJXErBSM4JfzaYs0TWwaNFw,1,1,1.0
sOu9bjCDxguTKUh69wqY6PuYvn--OalBIpLIPYcom181YhWz1OX2PTPBhUvwa95LQ2BuR6Q4WTTzEA,2,2,1.0
sOvch54SQ8HauEbkXcjAe5quTpt9l3TQFzMo9CnlBwlz5D2tub16cJNUCIO_CXIpUqbYBcpP9K3Klw,3,3,1.0
sQUxG1ssuEDHDzWWpWO6aq1UQ-tz-CQyEqOKxwG0r1KxwP38kxELSTVRJ0Fe7fj7vcpGxN9_XG2CkA,1,1,1.0
sR4PBsrYbnU5Uj9DCl_MpIwSn31ns1CwbgBgec6tU1V1DPLE8SRtRLOR1oB4Cf_RbNCaJADNAOea7A,1,0,0.0
sRDy6vWZbmLFzTXZuyYu4UucMmrTEeY1kFzNsKKGBG1tDhlsYEZ3-E6j1UxGgjuQXDscz-b57Zle0A,1,1,1.0
sRZfUwCKoJ8wKSvJpW9ot2q-n34iRD19o0ZzniUsvObxIrzHL9M89cZS8lNpgYauUAk12gd2ZX5igA,1,1,1.0
sRdQ1RoNxV3gS7FAJ48fUYwJTwCooK1EWypLno7m-seuum1vfoJ51LvtlY1a2qeQNkGIBRhuF12mpA,1,0,0.0
sRhVsR92RdXuqv4Y4CSZW9zj-3V1DRBdYxFSF23b4GtClTAhlfp9cpuJGj75nsFy5BrT1chOD82NOg,1,1,1.0
sRjl5qeMWe16MySiS79FdIlpreuRA96E6KQXkRYA4cHFLeAVu284HVhjxiB2eHYSkBlPCAgpeBk-Zg,1,0,0.0
sRyYtSC_-9hl0smj5GaZmOHi3vz8bF6cX7WCg2rrdFcFbtRoFueCQUof1sSz9hIuK4hhpTUrcuxHWA,1,1,1.0
sS5gdNjRuP0GUNT8drTfPDnfe3ULB0Zc8nvpwlSdYkXQajmUhQy3J9hZX3RCtt-AmVxf2aRxG1CNew,2,1,0.5
sSFCNJg23v-PfDYGtdAhtcUmDXxsGX51-iM692T56czyzDzdxkFdNudodCZ7r2qfddR5rLCpWmNfYg,1,1,1.0
sSOjuaZl3W4GQacFntowV_GlCtHr5cN-hahXlyMbu9pee30BQ_DfsYcs9RpgSm6vCxp5jjI-XMtmQQ,1,1,1.0
sSyunLV_zsiOQwijAykQSwytqdsPis3UrRj891wJ1AqezL9ikWS5-OgX2mXLdDz86CEQxk6ba1gtsA,1,1,1.0
sTRMTnSnPMUqsoXg5OCJHKwDLZnkpEoictIhT8omXJ11Hcd7HXb-7fnBo7HsHpGK_CGIJ_TYxLTjXw,1,1,1.0
sThXfNPxVY4vB7AIrXYJNbN5ligddnV6S_pvrNQnYPXZ5B_p8xYGWokQljPnmmUbXwg2ghkLk2XA8g,2,1,0.5
sTiMPI7oTiEcoiXn-hfZ7gO1qpVBiHTYAKVXb2BvVdcAorovjb9Efv_9aevCFv7Ct00EwGUgGL4HOw,1,1,1.0
sVBts4GgONhtOQRHPidgpZZpiVgAmhRJLLynZLRA_gML_0Ti6qzLPOx7hfFyxYS7QgwJDJLIIaw2bQ,1,0,0.0
sVgDqcZfy6I-_tY3pGcx8L_hhhDdl3BpIpWsXTyuPfIYpxFigHOpzoR4-LkjS5Bg_fhFkHeDyPxTyw,1,0,0.0
sVzd7o5uvm-jRO9KmtNs-8uYPLTlEoH5qKC42ph0cHA5cvf7eh6ZDEvo-biuHTb30noBm2w_QQXUnw,1,1,1.0
sWQW8J6j9kGJJ2oSA_gm0YxuuuGwfFI4ukPMK7KFwxFTZIx54Iw03Ik_qoIPqreECOQ2kMoWiYDJUw,2,2,1.0
sWiRYlx_9fbNXB5fjlAIXGmXpO246AH9Nsc3SmCewNAj4qBQuwo1tQBawuIbUzu3xDuygX6wnJ2ZWw,1,1,1.0
sWpqTwHIeT03AMEvLtVEm6VqP2OlOGnSY915-xUISPXUeCNn6pYG_GW_P3ZzlTDZO-NzWYphH5LpzA,1,1,1.0
sX5-qqo8mNaMhrnW1gMxyVs0FgC77XHIvfjE3Cj3jM6haFrXY6oj_nIbCKNgXQ40NjsWHq8-1Upitg,1,1,1.0
sY1upixM7laG8aKJ0zbIfz9b0a-pZIBvV132ijs5XQLuRSK-ncKk8t1KffYnnIPsKS7wSvNLPNmUjA,3,3,1.0
sYx8TEagIfpfDDJF9U8Hji9JnHa6u8kigoKbpmh8LbTWr826k-_YiejjqKc33E2a2hfR3U2YSiQGkw,1,0,0.0
sZXGtycjPD27hSi16rLuazD2w3-ir7CQ5rvC-nWMhEt4jACxZm8eiBbuPc2xNoy7nbnemgR8UOKRXw,1,1,1.0
s_Efdffb6U6lrz38truJj84GnbQXRiSFeyzrHfEYrrEYRpucywuNQFBPL0TL9kqWKHsgQLOKI6CMsw,1,0,0.0
s_GJUqTkimo6Ll4lKq4xfo3ffqdSipFad9USfUMhS7FoBrACHLlcqJG0afIpCMictkZK2PSQkg3OYA,1,0,0.0
sactBkP43aXYBX2donOxRhUhX6rgwR0aEXJxQUYY2ecvAHUfDajIJ3EqACv9bSvD0LUwRk9ndf4eBA,2,1,0.5
sbIOiPWAdcAj2i0SYzqniIAbhB85kI2CFa1L_dUXl3YcE6aX8u3n1Khk7EwL5zFs0fEJHnzKzxMnwg,1,0,0.0
sb_R8dIALhAl9vCjdweQFynJepV8hfRkALmPIMDZJ2UeXVOGI3gfIIPVlg4pPSz5Mp5OsdLzk1mWmg,14,6,0.42857142857142855
sctfUkUP2KXAiTCe0UE3UEyTX4c9CGlSpGRENHsdbSaGiuPbL472peRC2ybHT93Jkv51XprUZGm66w,1,0,0.0
sd8CVzFz-xTaat9jzFQEr2EtJDMKwcWe9TY-8WSa1bIIoqZPxaxG-ypY7Lc9-SIX3Bszjwu6qUFMNg,1,0,0.0
seQM1aaKx1a6-cSTSA6YYYH6g-zVwrJzl0BLImiYTffBPSJnuTirQMok0eZtNntLe8IYfbMS99EhQQ,2,1,0.5
sf1vyaL2uKBsQUEAAL-4XHcxF7C9U8SufRZqnYk1_YXFTh7q7v29fJQ8NMkxjO3WL0Xy5fqwTYL_Zw,1,0,0.0
sg58pIT6FJj3PaT62ntrSatZv5jYGXUo717L9abPm8Y4lipFOB0ytvPe1h75trjXxQgSnunK6v4FRg,1,1,1.0
sgamuD-47SU1mFCsKbxqzuhQNjs0_TIMXZqyTDpKjaeT5W2wOCnRUy-AdvC9WYTSBlksHimLXiFgSw,1,0,0.0
si0Lx-eh_LXUrCqrheiKQIU9S3qmAJaiBZtD8Pnv-t391mz2lEe7mRD3-Cpvx4WWrIMV14HvxzloPw,1,0,0.0
si4a5-lUYOJAOY2E1NgKGtwsTN68ITV1g-v_D1tc8wU6uhk7xnV1tVs0NLzrFkre5QFsOu7ukywOXw,1,0,0.0
siIewQTFEqH4Vcpf-Jz25oO7BdnCL7uE15rvrSSLT59DydaSa8cBP80VaZZN3bs5fL0prCeMpkbR5w,1,1,1.0
sil6AkO5pTu6xrqeHxFvaG-0cm3KKlSQYdbkBkm0p_FavWdVvD5dVQBgxmOPgoOdF6xm-fFScFmd8Q,2,0,0.0
siou_K5YJ-yNCzk3WURjg4ZJ8YnS4FWy8ViXGx6rM0nMO5DdNV3NyZt1VyaitbGitfRlrDASeZUxxw,1,1,1.0
sjarDnPuXeTNUFNtCEVXdDamjam3XlHIsZI1yfQX6vO2Va3i9SlKg4GhZ-dsFZKv3qR7FoEXcwxxnA,2,0,0.0
smY4n9OOF0QHoVuQ96grUs63jmwuuV3MZFEf_jrWP5fPTdklzkJXbTjR6R-OlNUG3lMvP5q9hxExIQ,1,0,0.0
sn86wF-MNJItqnMezczfhrUTdot1BlbMzUD1S6_lE5k6aaLvsqyNmTb7T4qOiR1JxjBKCz1YACklrQ,1,1,1.0
sq29hECURq0rchFeqPeE1UZXTH587yHoVr1gZ_HCwYizW-Y0sAqDj-YjkEjEYG-LfJoaarq2kWbapQ,3,1,0.3333333333333333
sqL_ch_Tk494y0iYU8ESnSupdZROyty1P8kR_kowzDQ8er_sukYus-Rt1n3yoSXL8AykTx5HwBzMHA,1,1,1.0
sqYtb1v_SKw2vNLBgBit7wQqS5j9s4lg3lBYpah6SVg1f46BUZ5PazTkr7xlPtCk0jMTJbAhopuA4A,1,1,1.0
sqqGi4OPL8qsElsOcoXviyTD5mZ9-YE7po0nk-7ystWp9y946o0PZIXjSOav_w5m6Q-VLIzqVZWRww,2,1,0.5
srDqFSNsoKt6mFJfIQble4zYfcSs3jtX6LuQRBMDmI0dbhXF9rvVWN9gTDrl7Ylayo4-PrYKtFmcAQ,1,0,0.0
suUqBW5K_h-wKqKLC4xRCcjPRnb3tmq6Lz5DYX6L_YGmoFmb4NlK9JzVXDMrqeadP2LCMUjgyrPCcw,1,0,0.0
suZlJ9GOzjiyVS_F_fNZMpIExMWpbba6AgkQjU6MmDJLqLJI5ihrgdpjoz9SnDOfHyLX3HZwA-09og,1,1,1.0
svCjbsLsWqnhDrgDKL0DDxa88vtcbUr3hqpajjepQaba31SDGUdzmL1xWRys-1FQJS7Pyl2bOGwmjA,1,0,0.0
svJSoWqCbRIbNWkjkFVCS9vgieLE_QQCuyvTFkCS6tkb2c0nmPyXdx1bjryRWNCte-5TDhuIWMtkAg,12,3,0.25
svTVe7q1-z3EhiJc6UQVdcM--8KFoRQZa1o6jwEsXCkltdjGB6EFuyQ_NFanpTO4-ut3bs18oWqihw,1,0,0.0
swouGYtZ_UPoGz_RB0-y6Au-RoB7cMm7eWJsXil0vSCqy8uOH1Ltl0k-07MXtd-ENgZqqntUX9Nx7g,1,1,1.0
sx57DgCd7v8DKoAd2_bBmLB7Xo0JwRHiUHgXwvDeXFXA-OpV16R--PUIc0RHG16G7e_ILVJKR5guBg,1,1,1.0
sxJzxzRoulbeoaqsYp5gPKUw8RyvELwKxVDXNWEnsMQxfqi6VmyOo7wBcgzXEOtkiHPRTv_IkXEvCg,2,1,0.5
sycZVW_MoEMXfwhvgWdNchoiv6O0NKw2D9qetkYunDIDN0bfXcaHk04slYjl79hrWJ8AhnFTacVLOw,1,0,0.0
sypggk_8zE3OWpRpCdgqlYnRrux_ZI7wRkht4Ot35FIJK0C1Yo9_QKZor7ATH4ZX2RX9IpxNJYdDYg,1,1,1.0
sywqq1FYhauK66_4aT_GudhaIxZXLZk-oPrj4uAFIp_mBl29ty-sqXErbS9Ka4jDjY7XM5WDstOdZw,1,0,0.0
szCaBehWaNxB4wNnK9a-AHXNJHyovCwy6QyOUd1aJ3OVX96MuSMvkG1CVum-jVW9fF8IMdQkNc6HBw,1,1,1.0
sznQbzK0n8iJjowhQSsWiGWI_dmVniXsy-7meUSoZol4VkTIEycrMT9q-gVtkYMhDZhFV9fJMYNASA,1,1,1.0
t--wVWbS8GgPzEnDZYKu8Ku-Hw-1EFbbrTboSlMnpwivvpXbP6Z02JLTbBH_w6NvCxVSNXSmLNLWkg,1,1,1.0
t-VnF1Aq7z2GhlCqyAv8UyHUMV5BuPZ-dpE_gLazsA_aClAmOdsWi9RktZHlvt22GRNzQgtIjhGMFg,2,1,0.5
t0Os0CTNQUboxrgK92HowjcxWuUFRLZC7NXqQiTSzZ0AM7HTg0IG9ZWu7GQJ80lT9sanvJGH75B0EQ,1,0,0.0
t1fusZItmlxiBAimoLyHo6j3NtdKaJdT7XexMUPnLk62tWMvjeK7FGP5TeA5DhfH4vDRnyDtjMD2Jw,1,1,1.0
t1px7ab2jMPmOGNMU3tHcRZ2NEPqE1NSMPUHbvXH8v5zI-SHWlfVhQroPTilg6pSZ_qUB08SbaTaTA,1,1,1.0
t2yQ1GWc3P5FR0CeW9InFXpW7dkFx0nxdwsIRKUED2WDGw2sJcA-Dd-WzFTszHiYVEioibf_rb9aGw,1,1,1.0
t2zeQE0O15_jXGOJmxlLs8lDMwbO9lEA4dAwDZXkQ-t5Rk6Dq4c3ZeQLt71sl4gyt4PxluAx4QVHcQ,1,0,0.0
t4zZKFTm8fbDiwvjCVGWh9w_y6jALMlDneEVSQo4i0g8ejy-2Sbob9n8bQ5y-7_pOArP7ZqIUT5-sg,1,1,1.0
t64QeV23wsvDucZT7000mJWVXYIc2Zzw8kPpHHz6-bd__WKirq-vHh6ebQvy6H1iCjfIQ6lhDLp_1w,1,0,0.0
t6uFOnBJ_Kvbod-hrguAeBLWNm0ZYCFwXVOWiY3kbIhDkzzYtwVUsZPVSzn29wUMFCcEGuU5RuZfYg,1,0,0.0
t789lyz5bkOhW_6afgeTTRToTnjRrOOvx3Gld43nJCMDwD3hR6hS9MOxi2nzF_mV4zOtvXdVLWS2PA,1,1,1.0
t7IkYL2Mtftxyq4uRpAN_4RY7YQ6Dsi7AU4nNDdVE9jIPWXNTWRxdZak-ioAEfq1Va_RmzJEvdu-ng,1,0,0.0
t7pW0wU8HY54yxRyUpfPVtmNAtKDmOa_pQNt5FbtQHU6AehQD2dWfKIjLU6TR-Kcw3Oc_T198-q2aQ,1,1,1.0
t8_2WVbTccySovALaD-1MUcN9Qkql38O-wZHZK9XEcSaaDkcetkO_0EXmdGl_zYX3FK2g_nqFl0vsQ,2,1,0.5
t8i8KGr2-UvJxIAd0VDo_qnbAwB8lHYTdjQ4iNeU6XazJA5EY2JzRV5hDlH0G0zQP1xqMM2LOadolw,1,1,1.0
tBJvqcv3Oa-DbmXpd11rDcxzZl6JQF4I4hDKZaOc4Pdh3YlbAitJnwQtt_msDgp9GWgWShUPx81LJQ,1,1,1.0
tBuqbp5v2i8lmsSHRky9KrOLud3GLobRjalt4Ppn7x8-8XNHoRujHApO71Omcq2NQp-1B6ggpoTz4g,1,0,0.0
tCJBBcYhegtp5lJGljpSBFfmXm5zZajWYQOQMK5IIeJRGR99SnkooD3ZQX_tUy9lfVwEoYiB0AUFzA,1,0,0.0
tCX51r4tUQhMA2jNEZYRYco6wwKDKdDtcHL3ss7aY8jfVdUPvjn5s-uu3zOxOQqzt4_u4Gbg4vGqOQ,14,6,0.42857142857142855
tDEvcWCak3Z9xee15LUiJon9og4H06eGMWgm3QT411PuQYv_5jVfxJUKHO6SjA6MxG9XffYJKROJyg,1,0,0.0
tFZgrdnbio4vZymhpcAxN1-kxESIRawJBs9JmFD9WXWJrBG9RBI4Z6k3mJu8lwYBlxgxnOal8UFy9A,2,1,0.5
tGFlZsDslDO8NzuzFsHmHRIdkVt17mqrDhcXxTg_DXx3fxfQV7YvmJ4ycJHH1z_bdylCJ02os1kvtA,1,1,1.0
tHEpp5CMUO93slNDQZIPbnIKTvPd5W14YZRZ1wOfim_HQ0SxRi6x3sTgJSMeGsd9JwBpvH2lhaqjKQ,1,0,0.0
tI2quW5VX1cjRlvke46bepdxFmw-iuhbmM54WouHfv7vtGov3_m18VfJqnaACLXfUGZ--yVY5-HVTg,1,1,1.0
tMZlE08BmAKGtC-c5WpiCjYXJuw3J8tAGls2FXQEuw0E3FENdvkp9HRjr5hu5KOyozvnNoSgcVCr1g,1,1,1.0
tNgmtP2kIN-AZr7SmHoAMBN3TkEP1USm0ICkERM-VSsW56TuP_5UQCSkDWC69uJASD4ReU7MhOrgcw,1,0,0.0
tO_neNGZmgvJBMG2i4VySO2i-tVTZy5EUV6thg0OKsOMYOohy04xpsdujdjFLL9AGXw7pEds4Y9FRw,1,1,1.0
tOzVd7P0pFRhaGpwa2aDsY31e61Czi99s4-VL1vzRq9t2dP6BKGcv73X3vhacQxSEn9NBKsQtcg2Ew,1,1,1.0
tQB6YImRF7rzR4pNQiP5165UbqRf6VXiTo75Yx_hUiLAvHo79jRSTy6zVR75HQ3A-4TXZ3i39Z6ZUw,1,0,0.0
tQxQTZQWQv0zXiKA0k-MSdE86oOCX964pQ70O7d0IlBC5IT6eRYujGR73KqZu8vhbqqt1doiFfeoWA,1,1,1.0
tR0gw3MZLwmugOtpuy5DVLN6exz668_-6GQ6os2beVqlfdR9Siwp3qNtoH_9tz6J3Oi555GFRQQK9Q,1,1,1.0
tRReyp98QryprBAafG8Bf2Gf0wrLtTwKfmkKcHBP73CIabjWotBgPjMz-Nr0x5FfexfcwWDILYcCig,1,0,0.0
tRdnJ8Ho0jekIMLzgvoEl-ygCxnm9gky58or75WuU7H1XgQYdoUXgUzwF8hGMnsR1J3hIakk9eNuKQ,1,1,1.0
tTUIXzxVslEG9tWXxD4XiDHjfpd6whnuSz7iCxNofBk0KIXFNpEpeXyxaOpr0Pxn88UHnwY7J9fWkA,1,1,1.0
tTtOKTu65ieO0V2BjfJjH44i4B8oOnwvXd0mvfctbzLgZKwMc1mLW0QTvaCrg0LWIlY-SXF2kno5Ww,1,1,1.0
tUy0tFLDeTp2J2pC4gZm9WGWuK2EYrW47B5jObm_Dps-jwL3MyCGdi19jlZMgEMd9VXpXwY2HOecIw,1,1,1.0
tV05u7MPaAjN6zPCyRA1RQy-mjCo2FRZSdCQNs1vXh7Ugc8Ixj2dORDmg836q3FaSFhr0PVKFf0-4Q,1,0,0.0
tVyem4LuTnUq9W586i_RaLdNBa2Hv0AiPxqNWxT89CIuyQyAc2h8gGNiQPooEVSi_M3l-fQZWxScjQ,1,0,0.0
tWRMtJSvY8HmlCY0nlIQ3RE_zks7hzM1QJhI4G2_tH2TveJxsMmV-1PAiHnu3ZTmnHoLllZZR8C56Q,1,0,0.0
tXxwxYvq38pN1v4_wYrm3Z03bUaYcpLFJkFjDJhL0oO91R-KqQcxOoxqsqfRJKop963IZ_yTiNJ-Lg,1,1,1.0
tYOayAUz5uuA6DDfZMwrA6DEkrVLA22k6EoL3RTbmWLTH4ftURB-a3rl1YfR5P6Q5jAuCpDzFJtJpg,1,0,0.0
tYxcX1B1fkZefcBqAZFkVT1tkWMZ7cnKpZ3HPZG1C-79F-rCL1qz_Ye0jwES1ysppToLRGhV7tmqKQ,1,1,1.0
tZXzE94zWim_0AeYmbjzwB-bpgMJZPKdrEU4RN716QUh8v13XAheGrj4UhVO5z0njeBGPoj5fe72mw,1,1,1.0
t_AT07DtmjyMjoUPsqFgN9dYUNc3_uMlGyR7huVbq5qysI6Mi38qm9WFGotIh16OHH7gNFmoBEMF2w,3,1,0.3333333333333333
t_dJr8H0TCFOKZqOWiyUaAYnpMUj38a6WLcISKOFZu_oD7s_n-qGk1ukT1Q0PqprRV1qNwzPct3KDA,1,1,1.0
taEbjztcDmV2zmizQXRWLnPbVaZ50Kp0vDkC-frkjRkxJ9FNdNJzOOVNToVNwB6xL5aTMZKxVTI5Tg,1,1,1.0
tb4f4WR0p_Llc0oz7_E5Zp-UA1LKDnaz7y7xYFUVRtZld_Xr4zg2eHVnnJ2M6xxZDmzWW5k-1bTABQ,1,0,0.0
tbJiSJohsCoDuTxthj0Z4g5PEgOYqfAxh2ifBN3olfKFB3luIieOcShTiwq8tB1u1xRiOrrr3NBC8g,1,0,0.0
tbPRMazxK9VMtQmac_JMh_j0mIpAbyjY4QEItNpy9iHe8HjpL1aoHkUOt0m6w84QRO7pjQxMSJACgQ,2,2,1.0
tbhjiswDg8Ex_K7WzIcL1AyyARlWRB_18399QwaXcrCdNhk8vC00VHQ6_CkS5j5X2-8t1DYxgc9GVw,1,0,0.0
tbpeNozGf2pqNsp659plR1g5W4lWYsER5J7jkr5HbC4sdsB_jTpN4nIDEucH25p3GBytvTLExULPiA,1,0,0.0
tc71MIalJQA1TqQYD-M-mL7uB8QuG8yy9Gv2GKyVpdQ4p_ntqrVJRyMlWds0zR39v1Ttp7h5Tegd_Q,1,0,0.0
teNy98muFkvp337OdGN5UjTtbef6T55OdFba3fR8Ja5rp8QImL_SaoU0gzf7Lf4JCc0GSgexYYnb9Q,1,0,0.0
thPyaUrGBajqSfu457Jv6h_Hpf4fV8ti0CU3NNvh3KtgMH2u-20STdNSTZYLrM29pc4H-Xqg843X_g,1,0,0.0
thoi56s2wjug66XzuaOgoOrk7HDW08uvwAIT87H13H_6BAbirItN_hqUGt9LjtEUqwVzMaIVQOOFmA,1,1,1.0
tiLcZkIfouykqaKEyR26i1UpcRoBUnm3qYbSVrkNVhTVyloT-9Aym2sl7FTpUG8KC1aQHFLl5s-x9g,1,0,0.0
tjX8O2OSirswUdP_LRlGLayNa0iwoLtzObQvxIvdt9wE87hXj0oYCvfoxsul3il2txbxGKjQFRc2Ng,1,0,0.0
tjjnuEPlbXn44hCa39mIotPOgmF70mjbYJrUwm0VMe_lwb2kYTm5lfmUrGVErTvH6zQALoLfKjD6LA,1,1,1.0
tkCVkJpYnSIYpL6SFouyEfJkyDqeDfUXqFYlqd1JTrtP6VxhRCpOtBoyIFbgTezzVy5CjJccqH6UBg,2,1,0.5
tlOYjuuO_GcoNK6rvJVTT3kxs-KoO0q3WM1Gi_4ivHXqqyLHMReVYJBS6OJLl9ZapMAO5USyfzdvTQ,1,1,1.0
tlzU9iCZgaVcs3XG5CMaRW1PAJqNbJro0DqNk66_xP4T4vRvtQZNyDvB3WPY_w9MRSwGUy5bb3gA4g,1,1,1.0
tmd3t6TKn-uApZH7V-W1IplK145khkJhXpAO15QO8qowZxntzJX7EFgg9lvJbZzrd-Q0mWfMQEGtkA,1,1,1.0
to0nHd_n2FEYBmBXWQe2UTmpqle1YeSdplXTp76PIKKunOyIqxYQhRJBBFesf7G2Dus33yCvHPa3SA,1,1,1.0
to4aPnUNY_FIBB2YE0Gc6Dxl1m9BlqopOD9-k10TYwzg8sKdwqUn0LlV_UWTp2Ss-uDoFofAQ-jEwQ,1,1,1.0
todsUJl91_n4-wkdmnYhkkSav6fOcgeboK1j-9PBhw5i5TMHq0gqFGPQ42Ksyj1pBFT8jVhwiwOwnw,1,1,1.0
tpaQ2dz3BDEtGDYRRPiBW0d61qUiRChymvHeVe0qbX3kyRMLHg3QpTPmMS7FXDIS02Yie74mB6QFRQ,15,8,0.5333333333333333
tr_Wa3SR2POwOI7ohtOpzNLl6phEly1F2LXtGjlHzXOhgaQSI9tUiBzhvIleQ_kZVo00SOk5Zr7sTw,2,1,0.5
trg-opNdDYELafTy75P3pUiP7M-pODdHanELsEbMSZqPrYrc3b_D6nJHDRayemfVqFb-PyPtzct0YQ,1,1,1.0
trujvhSaqKNHBX5jctV2Y7lT9Hb4JX2IjXhYRgZ8KwudCLkabA8Xy_KmKV_Ng5R6861jdzMCwzxALQ,1,0,0.0
ttRwDpkOzStYqw0xBQKDcNcQWx4KMQMY5H-SH82VLAsto6FcKwWDwLjHvuORZOe2GI0EhPwA4oq69g,1,0,0.0
ttcx6jrceT37tMFHCq8214pL5OJB0YjIiavwlCpa8sKtAZCH6qsur282ZI3q1SDScqk7-G7grMeH9Q,1,1,1.0
tupz5UVkddoXnMTyymz9TRvUZ7CkbDyWNn9jcTDM2ZNkAC3_h5ViT3PdXaNZ9CpRNviuAcmRA4n11Q,1,0,0.0
tuz5Vx2BOzaMvRGOMTqNxLWl_F1Zf-UAbG2L0ZeGZzFyROFAUDDQ_wNkUPymjDDpzpbv3OLj9fjv0w,1,1,1.0
tv-AGHlyLYKUul0m7F9BOVXuwMNwXFDS13GW6ouKn_9nbVek7j8802DBhU-OQXCvFA_RXjXCdE9-7g,2,2,1.0
tvDvtY1pH5_bPP0kPn-V8A9ZfEpbWtd80WdNL6EmmPiyTfhuPxzKdK4O-JcYpQvcop4Tpq0gVtUryg,1,1,1.0
txEGybRx9R_NovuLRl7cIrje268o2ICtpHkPvGDsWhdOd6QaiOYubYvoFbXSlUQqt_gAfyRpyOCWpw,2,2,1.0
